unique_id,id,name,date,role,kills,deaths,assists,damage_dealt,damage_taken,wards,cs,gold,minutes,champion,op_score,result,num_dbah_players,is_dbah_team
2022-03-02t00:00:00+9:00_034_013_lose_vulcan101,manual_game_2022-03-02T00:00:00+9:00_034_013_LOSE,Vulcan101,2022-03-02T00:00:00+9:00,MID,7,6,2,41200,18734,14,181,11558,34.21666667,VelKoz,7.15,LOSE,5,TRUE
2022-03-02t00:00:00+9:00_034_013_lose_raythar,manual_game_2022-03-02T00:00:00+9:00_034_013_LOSE,Raythar,2022-03-02T00:00:00+9:00,BOT,5,7,4,23676,26620,6,262,14036,34.21666667,Tristana,5.15,LOSE,5,TRUE
2022-03-02t00:00:00+9:00_034_013_lose_dbahdaspooper,manual_game_2022-03-02T00:00:00+9:00_034_013_LOSE,dbahdaspooper,2022-03-02T00:00:00+9:00,SUPPORT,1,4,8,5811,25872,32,50,7944,34.21666667,Leona,6.36,LOSE,5,TRUE
2022-03-02t00:00:00+9:00_034_017_win_jewflayer,manual_game_2022-03-02T00:00:00+9:00_034_017_WIN,jewflayer,2022-03-02T00:00:00+9:00,TOP,6,5,7,14120,24693,9,147,12073,34.28333333,Wukong,5.35,WIN,5,TRUE
2022-03-02t00:00:00+9:00_034_017_win_raythar,manual_game_2022-03-02T00:00:00+9:00_034_017_WIN,Raythar,2022-03-02T00:00:00+9:00,JUNGLE,2,5,5,17485,29722,1,278,13720,34.28333333,Graves,6.09,WIN,5,TRUE
2022-03-02t00:00:00+9:00_034_017_win_vulcan101,manual_game_2022-03-02T00:00:00+9:00_034_017_WIN,Vulcan101,2022-03-02T00:00:00+9:00,MID,17,7,8,53424,30445,14,151,15345,34.28333333,Zed,8.96,WIN,5,TRUE
2022-03-02t00:00:00+9:00_034_017_win_dbahdaspooper,manual_game_2022-03-02T00:00:00+9:00_034_017_WIN,dbahdaspooper,2022-03-02T00:00:00+9:00,BOT,11,5,7,31164,22440,12,239,16171,34.28333333,Viegar,7.47,WIN,5,TRUE
2022-03-02t00:00:00+9:00_034_017_win_gandalftheblack2,manual_game_2022-03-02T00:00:00+9:00_034_017_WIN,gandalftheblack2,2022-03-02T00:00:00+9:00,SUPPORT,0,6,14,9096,21603,34,51,8982,34.28333333,Nautilus,6.89,WIN,5,TRUE
2022-03-02t00:00:00+9:00_030_029_win_raythar,manual_game_2022-03-02T00:00:00+9:00_030_029_WIN,Raythar,2022-03-02T00:00:00+9:00,TOP,16,4,3,28774,32317,9,227,17590,30.48333333,Riven,9.1,WIN,5,TRUE
2022-03-02t00:00:00+9:00_030_029_win_vulcan101,manual_game_2022-03-02T00:00:00+9:00_030_029_WIN,Vulcan101,2022-03-02T00:00:00+9:00,JUNGLE,5,9,8,9542,34654,12,127,10183,30.48333333,Jarven IV,6.41,WIN,5,TRUE
2022-03-02t00:00:00+9:00_030_029_win_jewflayer,manual_game_2022-03-02T00:00:00+9:00_030_029_WIN,jewflayer,2022-03-02T00:00:00+9:00,MID,2,1,12,19471,10762,7,158,10998,30.48333333,Heimerdinger,6.92,WIN,5,TRUE
2022-03-02t00:00:00+9:00_030_029_win_dbahdaspooper,manual_game_2022-03-02T00:00:00+9:00_030_029_WIN,dbahdaspooper,2022-03-02T00:00:00+9:00,BOT,6,9,6,18792,15482,10,161,12071,30.48333333,Varus,5.13,WIN,5,TRUE
2022-03-02t00:00:00+9:00_030_029_win_gandalftheblack2,manual_game_2022-03-02T00:00:00+9:00_030_029_WIN,gandalftheblack2,2022-03-02T00:00:00+9:00,SUPPORT,3,10,12,13143,13116,29,18,8177,30.48333333,Lux,5.15,WIN,5,TRUE
2022-03-03t00:00:00+9:00_036_026_lose_callmédad,manual_game_2022-03-03T00:00:00+9:00_036_026_LOSE,callmédad,2022-03-03T00:00:00+9:00,TOP,12,7,6,35417,37086,4,241,17083,36.43333333,Temo,7.81,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_036_026_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_036_026_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,JUNGLE,6,7,11,17437,44188,3,205,13040,36.43333333,Hecarim,6.3,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_036_026_lose_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_036_026_LOSE,gandalftheblack2,2022-03-03T00:00:00+9:00,MID,3,7,7,10897,20432,12,249,13093,36.43333333,Seraphine,4.91,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_036_026_lose_wintersisfresh,manual_game_2022-03-03T00:00:00+9:00_036_026_LOSE,wintersisfresh,2022-03-03T00:00:00+9:00,BOT,4,9,5,23156,22657,17,193,12674,36.43333333,Ezreal,6.07,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_036_026_lose_jewflayer,manual_game_2022-03-03T00:00:00+9:00_036_026_LOSE,jewflayer,2022-03-03T00:00:00+9:00,SUPPORT,3,7,7,17885,12607,18,39,9134,36.43333333,Lux,4.11,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_027_044_lose_cllassy66,manual_game_2022-03-03T00:00:00+9:00_027_044_LOSE,cllassy66,2022-03-03T00:00:00+9:00,TOP,2,7,3,18366,20858,9,112,7312,26.73333333,Malphite,4.62,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_027_044_lose_raythar,manual_game_2022-03-03T00:00:00+9:00_027_044_LOSE,Raythar,2022-03-03T00:00:00+9:00,JUNGLE,8,7,12,14790,28189,4,118,10237,26.73333333,Nunu,5.05,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_027_044_lose_jewflayer,manual_game_2022-03-03T00:00:00+9:00_027_044_LOSE,jewflayer,2022-03-03T00:00:00+9:00,MID,3,7,7,21137,15555,6,124,8513,26.73333333,Heimerdinger,5.45,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_027_044_lose_wintersisfresh,manual_game_2022-03-03T00:00:00+9:00_027_044_LOSE,wintersisfresh,2022-03-03T00:00:00+9:00,BOT,12,6,6,25962,20797,8,181,12542,26.73333333,Caitlyn,6.83,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_027_044_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_027_044_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,SUPPORT,1,6,12,13261,16157,34,21,6894,26.73333333,Bard,6.98,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_028_032_lose_cllassy66,manual_game_2022-03-03T00:00:00+9:00_028_032_LOSE,cllassy66,2022-03-03T00:00:00+9:00,TOP,6,7,1,12833,23956,12,158,10039,27.53333333,Sett,6.59,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_028_032_lose_callmédad,manual_game_2022-03-03T00:00:00+9:00_028_032_LOSE,callmédad,2022-03-03T00:00:00+9:00,JUNGLE,2,6,3,6784,23914,3,148,8114,27.53333333,Amumu,5.66,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_028_032_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_028_032_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,MID,6,2,9,21628,12917,7,246,12992,27.53333333,Corki,7.64,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_028_032_lose_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_028_032_LOSE,gandalftheblack2,2022-03-03T00:00:00+9:00,BOT,1,5,6,4927,12804,7,124,7610,27.53333333,Heimerdinger,3.57,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_028_032_lose_raythar,manual_game_2022-03-03T00:00:00+9:00_028_032_LOSE,Raythar,2022-03-03T00:00:00+9:00,SUPPORT,6,5,10,6900,23005,12,46,9387,27.53333333,Nunu,6.35,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_033_027_lose_cllassy66,manual_game_2022-03-03T00:00:00+9:00_033_027_LOSE,cllassy66,2022-03-03T00:00:00+9:00,TOP,6,3,1,16685,32239,5,210,13355,33.45,Garen,7.65,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_033_027_lose_callmédad,manual_game_2022-03-03T00:00:00+9:00_033_027_LOSE,callmédad,2022-03-03T00:00:00+9:00,JUNGLE,3,8,5,18940,22703,3,172,9872,33.45,Teemo,6.9,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_033_027_lose_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_033_027_LOSE,gandalftheblack2,2022-03-03T00:00:00+9:00,MID,1,1,1,9093,17383,10,178,9368,33.45,Shaco,4.69,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_033_027_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_033_027_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,BOT,2,9,6,15989,21239,11,210,11205,33.45,Lucian,4.79,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_033_027_lose_raythar,manual_game_2022-03-03T00:00:00+9:00_033_027_LOSE,Raythar,2022-03-03T00:00:00+9:00,SUPPORT,2,6,6,6529,18583,11,30,7620,33.45,Rell,4.57,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_035_049_lose_callmédad,manual_game_2022-03-03T00:00:00+9:00_035_049_LOSE,callmédad,2022-03-03T00:00:00+9:00,TOP,16,8,1,51460,30121,1,118,19909,34.81666667,Teemo,8.85,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_035_049_lose_cllassy66,manual_game_2022-03-03T00:00:00+9:00_035_049_LOSE,cllassy66,2022-03-03T00:00:00+9:00,JUNGLE,0,13,2,77250,32767,2,239,9113,34.81666667,Rammus,4.05,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_035_049_lose_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_035_049_LOSE,gandalftheblack2,2022-03-03T00:00:00+9:00,MID,1,13,1,11203,35801,11,181,9116,34.81666667,Singed,3.93,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_035_049_lose_raythar,manual_game_2022-03-03T00:00:00+9:00_035_049_LOSE,raythar,2022-03-03T00:00:00+9:00,BOT,3,13,4,17841,23694,7,214,11539,34.81666667,Sivir,4.13,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_035_049_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_035_049_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,SUPPORT,1,12,11,7933,19696,26,51,8346,34.81666667,Lulu,4.63,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_030_026_lose_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_030_026_LOSE,gandalftheblack2,2022-03-03T00:00:00+9:00,TOP,0,7,1,9509,35776,9,179,8406,30.43333333,ChoGath,3.76,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_030_026_lose_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_030_026_LOSE,dbahdaspooper,2022-03-03T00:00:00+9:00,JUNGLE,4,6,5,13601,26500,5,152,10572,30.43333333,Graves,6.71,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_030_026_lose_snakebae,manual_game_2022-03-03T00:00:00+9:00_030_026_LOSE,snakebae,2022-03-03T00:00:00+9:00,MID,3,10,5,10903,22434,10,177,10232,30.43333333,Irelia,3.68,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_030_026_lose_raythar,manual_game_2022-03-03T00:00:00+9:00_030_026_LOSE,Raythar,2022-03-03T00:00:00+9:00,BOT,5,5,4,21175,24208,5,190,11061,30.43333333,Vayne,6.18,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_030_026_lose_braveclue,manual_game_2022-03-03T00:00:00+9:00_030_026_LOSE,braveclue,2022-03-03T00:00:00+9:00,SUPPORT,4,7,5,7383,19979,35,31,7272,30.43333333,Nautilus,5.4,LOSE,5,TRUE
2022-03-03t00:00:00+9:00_052_004_win_raythar,manual_game_2022-03-03T00:00:00+9:00_052_004_WIN,Raythar,2022-03-03T00:00:00+9:00,TOP,23,13,10,67173,67392,14,305,23526,52.06666667,Riven,7.1,WIN,5,TRUE
2022-03-03t00:00:00+9:00_052_004_win_dbahdaspooper,manual_game_2022-03-03T00:00:00+9:00_052_004_WIN,dbahdaspooper,2022-03-03T00:00:00+9:00,JUNGLE,12,8,27,62605,107323,20,224,20851,52.06666667,Zac,8.65,WIN,5,TRUE
2022-03-03t00:00:00+9:00_052_004_win_snakebae,manual_game_2022-03-03T00:00:00+9:00_052_004_WIN,snakebae,2022-03-03T00:00:00+9:00,MID,10,11,12,29979,44847,21,221,16709,52.06666667,Cassiopeia,5.26,WIN,5,TRUE
2022-03-03t00:00:00+9:00_052_004_win_gandalftheblack2,manual_game_2022-03-03T00:00:00+9:00_052_004_WIN,gandalftheblack2,2022-03-03T00:00:00+9:00,BOT,6,3,10,25975,26473,18,244,17648,52.06666667,Ezreal,5.65,WIN,5,TRUE
2022-03-03t00:00:00+9:00_052_004_win_braveclue,manual_game_2022-03-03T00:00:00+9:00_052_004_WIN,braveclue,2022-03-03T00:00:00+9:00,SUPPORT,6,4,16,51308,29480,77,133,16002,52.06666667,Zyra,7.66,WIN,5,TRUE
2022-03-05t00:00:00+9:00_028_004_win_gandalftheblack2,manual_game_2022-03-05T00:00:00+9:00_028_004_WIN,gandalftheblack2,2022-03-05T00:00:00+9:00,TOP,3,1,5,10933,23311,8,189,10460,28.06666667,ChoGath,6.61,WIN,5,TRUE
2022-03-05t00:00:00+9:00_028_004_win_codybarrese,manual_game_2022-03-05T00:00:00+9:00_028_004_WIN,codybarrese,2022-03-05T00:00:00+9:00,JUNGLE,3,0,7,4617,20698,12,144,9438,28.06666667,Sejuani,7.53,WIN,5,TRUE
2022-03-05t00:00:00+9:00_028_004_win_raythar,manual_game_2022-03-05T00:00:00+9:00_028_004_WIN,Raythar,2022-03-05T00:00:00+9:00,MID,7,0,4,12933,9517,11,214,11443,28.06666667,Vex,7.91,WIN,5,TRUE
2022-03-05t00:00:00+9:00_028_004_win_dbahdaspooper,manual_game_2022-03-05T00:00:00+9:00_028_004_WIN,dbahdaspooper,2022-03-05T00:00:00+9:00,BOT,10,0,6,22692,9717,10,188,12124,28.06666667,Varus,9,WIN,5,TRUE
2022-03-05t00:00:00+9:00_028_004_win_100moe,manual_game_2022-03-05T00:00:00+9:00_028_004_WIN,100moe,2022-03-05T00:00:00+9:00,SUPPORT,3,0,13,11139,5782,17,18,8460,28.06666667,Morgana,7.75,WIN,5,TRUE
2022-03-05t00:00:00+9:00_026_016_lose_gandalftheblack2,manual_game_2022-03-05T00:00:00+9:00_026_016_LOSE,gandalftheblack2,2022-03-05T00:00:00+9:00,TOP,5,2,1,13514,24345,7,167,10334,26.26666667,ChoGath,6.06,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_026_016_lose_codybarrese,manual_game_2022-03-05T00:00:00+9:00_026_016_LOSE,codybarrese,2022-03-05T00:00:00+9:00,JUNGLE,1,6,8,2585,21542,8,74,6353,26.26666667,Sejuani,4.13,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_026_016_lose_raythar,manual_game_2022-03-05T00:00:00+9:00_026_016_LOSE,Raythar,2022-03-05T00:00:00+9:00,MID,1,7,7,11543,16494,8,107,6629,26.26666667,Vex,4.57,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_026_016_lose_dbahdaspooper,manual_game_2022-03-05T00:00:00+9:00_026_016_LOSE,dbahdaspooper,2022-03-05T00:00:00+9:00,BOT,4,9,4,9792,19343,9,112,7984,26.26666667,Lucian,4.98,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_026_016_lose_100moe,manual_game_2022-03-05T00:00:00+9:00_026_016_LOSE,100moe,2022-03-05T00:00:00+9:00,SUPPORT,2,8,10,16384,13164,15,38,6929,26.26666667,Brand,6.35,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_027_007_lose_gandalftheblack2,manual_game_2022-03-05T00:00:00+9:00_027_007_LOSE,gandalftheblack2,2022-03-05T00:00:00+9:00,TOP,3,4,5,11668,27482,8,164,9647,27.11666667,ChoGath,5.39,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_027_007_lose_codybarrese,manual_game_2022-03-05T00:00:00+9:00_027_007_LOSE,codybarrese,2022-03-05T00:00:00+9:00,JUNGLE,2,7,5,5155,25595,8,114,7978,27.11666667,Nunu,4.56,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_027_007_lose_raythar,manual_game_2022-03-05T00:00:00+9:00_027_007_LOSE,Raythar,2022-03-05T00:00:00+9:00,MID,9,2,6,17452,18584,8,185,11866,27.11666667,Kayle,7.36,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_027_007_lose_dbahdaspooper,manual_game_2022-03-05T00:00:00+9:00_027_007_LOSE,dbahdaspooper,2022-03-05T00:00:00+9:00,BOT,2,6,9,6387,22393,9,153,8187,27.11666667,Tahm Kench,4.94,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_027_007_lose_100moe,manual_game_2022-03-05T00:00:00+9:00_027_007_LOSE,100moe,2022-03-05T00:00:00+9:00,SUPPORT,1,6,11,4927,12907,18,19,7316,27.11666667,Senna,5.63,LOSE,5,TRUE
2022-03-05t00:00:00+9:00_031_012_win_cllassy66,manual_game_2022-03-05T00:00:00+9:00_031_012_WIN,cllassy66,2022-03-05T00:00:00+9:00,TOP,8,4,8,17152,28082,10,170,12057,31.2,Dr. Mundo,6.08,WIN,5,TRUE
2022-03-05t00:00:00+9:00_031_012_win_raythar,manual_game_2022-03-05T00:00:00+9:00_031_012_WIN,Raythar,2022-03-05T00:00:00+9:00,JUNGLE,5,4,11,11383,24732,1,195,12548,31.2,Nidalee,6.74,WIN,5,TRUE
2022-03-05t00:00:00+9:00_031_012_win_snakebae,manual_game_2022-03-05T00:00:00+9:00_031_012_WIN,snakebae,2022-03-05T00:00:00+9:00,MID,10,3,9,17183,18266,13,199,13032,31.2,Irelia,8.35,WIN,5,TRUE
2022-03-05t00:00:00+9:00_031_012_win_dbahdaspooper,manual_game_2022-03-05T00:00:00+9:00_031_012_WIN,dbahdaspooper,2022-03-05T00:00:00+9:00,BOT,13,8,13,32352,25261,9,210,15013,31.2,Viegar,7.07,WIN,5,TRUE
2022-03-05t00:00:00+9:00_031_012_win_100moe,manual_game_2022-03-05T00:00:00+9:00_031_012_WIN,100moe,2022-03-05T00:00:00+9:00,SUPPORT,6,7,16,21494,14209,21,48,10586,31.2,Morgana,8.04,WIN,5,TRUE
2022-03-06t00:00:00+9:00_027_046_win_callmédad,manual_game_2022-03-06T00:00:00+9:00_027_046_WIN,callmédad,2022-03-06T00:00:00+9:00,TOP,14,3,2,21350,20732,8,196,14269,26.76666667,Riven,8.21,WIN,5,TRUE
2022-03-06t00:00:00+9:00_027_046_win_codybarrese,manual_game_2022-03-06T00:00:00+9:00_027_046_WIN,codybarrese,2022-03-06T00:00:00+9:00,JUNGLE,2,1,4,4197,18074,9,142,9017,26.76666667,Sejuani,7.6,WIN,5,TRUE
2022-03-06t00:00:00+9:00_027_046_win_cllassy66,manual_game_2022-03-06T00:00:00+9:00_027_046_WIN,cllassy66,2022-03-06T00:00:00+9:00,MID,8,1,1,15096,21536,7,193,12273,26.76666667,Garen,8.38,WIN,5,TRUE
2022-03-06t00:00:00+9:00_027_046_win_dbahdaspooper,manual_game_2022-03-06T00:00:00+9:00_027_046_WIN,dbahdaspooper,2022-03-06T00:00:00+9:00,BOT,5,3,6,13636,13129,8,171,10920,26.76666667,Lucian,6.34,WIN,5,TRUE
2022-03-06t00:00:00+9:00_027_046_win_100moe,manual_game_2022-03-06T00:00:00+9:00_027_046_WIN,100moe,2022-03-06T00:00:00+9:00,SUPPORT,2,2,7,4992,9680,18,30,7452,26.76666667,Rell,6.42,WIN,5,TRUE
2022-03-06t00:00:00+9:00_041_048_lose_callmédad,manual_game_2022-03-06T00:00:00+9:00_041_048_LOSE,callmédad,2022-03-06T00:00:00+9:00,TOP,8,12,7,50032,39966,4,235,15464,40.8,Teemo,6.64,LOSE,5,TRUE
2022-03-06t00:00:00+9:00_041_048_lose_codybarrese,manual_game_2022-03-06T00:00:00+9:00_041_048_LOSE,codybarrese,2022-03-06T00:00:00+9:00,JUNGLE,5,8,9,11326,39509,13,156,12309,40.8,Sejuani,4.76,LOSE,5,TRUE
2022-03-06t00:00:00+9:00_041_048_lose_cllassy66,manual_game_2022-03-06T00:00:00+9:00_041_048_LOSE,cllassy66,2022-03-06T00:00:00+9:00,MID,9,6,4,18862,28134,8,196,13500,40.8,Lux,5.98,LOSE,5,TRUE
2022-03-06t00:00:00+9:00_041_048_lose_dbahdaspooper,manual_game_2022-03-06T00:00:00+9:00_041_048_LOSE,dbahdaspooper,2022-03-06T00:00:00+9:00,BOT,7,4,5,31026,18861,14,295,16689,40.8,Varus,5.77,LOSE,5,TRUE
2022-03-06t00:00:00+9:00_041_048_lose_100moe,manual_game_2022-03-06T00:00:00+9:00_041_048_LOSE,100moe,2022-03-06T00:00:00+9:00,SUPPORT,4,7,7,16806,21587,37,44,10951,40.8,Morgana,5.31,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_035_056_win_raythar,manual_game_2022-03-09T00:00:00+9:00_035_056_WIN,Raythar,2022-03-09T00:00:00+9:00,TOP,19,4,11,37324,37134,9,237,20569,34.93333333,Riven,8.71,WIN,5,TRUE
2022-03-09t00:00:00+9:00_035_056_win_dbahdaspooper,manual_game_2022-03-09T00:00:00+9:00_035_056_WIN,dbahdaspooper,2022-03-09T00:00:00+9:00,JUNGLE,11,7,11,24510,45021,12,195,14652,34.93333333,Hecarim,7.67,WIN,5,TRUE
2022-03-09t00:00:00+9:00_035_056_win_jewflayer,manual_game_2022-03-09T00:00:00+9:00_035_056_WIN,jewflayer,2022-03-09T00:00:00+9:00,MID,10,8,17,32747,21629,9,168,15199,34.93333333,Corki,6.54,WIN,5,TRUE
2022-03-09t00:00:00+9:00_035_056_win_snakebae,manual_game_2022-03-09T00:00:00+9:00_035_056_WIN,snakebae,2022-03-09T00:00:00+9:00,BOT,6,11,2,22455,33680,10,262,14594,34.93333333,Irelia,7.03,WIN,5,TRUE
2022-03-09t00:00:00+9:00_035_056_win_gandalftheblack2,manual_game_2022-03-09T00:00:00+9:00_035_056_WIN,gandalftheblack2,2022-03-09T00:00:00+9:00,SUPPORT,1,6,28,9536,9481,27,9,9904,34.93333333,Yumi,5.37,WIN,5,TRUE
2022-03-09t00:00:00+9:00_025_023_lose_raythar,manual_game_2022-03-09T00:00:00+9:00_025_023_LOSE,Raythar,2022-03-09T00:00:00+9:00,TOP,7,6,1,11133,19107,6,150,9697,25.38333333,Riven,6.35,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_025_023_lose_dbahdaspooper,manual_game_2022-03-09T00:00:00+9:00_025_023_LOSE,dbahdaspooper,2022-03-09T00:00:00+9:00,JUNGLE,5,6,8,16772,29674,7,138,9786,25.38333333,Hecarim,6.45,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_025_023_lose_snakebae,manual_game_2022-03-09T00:00:00+9:00_025_023_LOSE,snakebae,2022-03-09T00:00:00+9:00,MID,3,9,8,11143,17390,11,101,7210,25.38333333,Vex,6.51,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_025_023_lose_jewflayer,manual_game_2022-03-09T00:00:00+9:00_025_023_LOSE,jewflayer,2022-03-09T00:00:00+9:00,BOT,7,6,1,16934,13949,4,105,9180,25.38333333,Ezreal,5.44,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_025_023_lose_gandalftheblack2,manual_game_2022-03-09T00:00:00+9:00_025_023_LOSE,gandalftheblack2,2022-03-09T00:00:00+9:00,SUPPORT,1,7,6,5746,19736,9,50,5780,25.38333333,Cho Gath,4.18,LOSE,5,TRUE
2022-03-09t00:00:00+9:00_017_020_win_raythar,manual_game_2022-03-09T00:00:00+9:00_017_020_WIN,Raythar,2022-03-09T00:00:00+9:00,TOP,7,0,7,10744,8491,4,108,8837,17.33333333,Riven,7.62,WIN,5,TRUE
2022-03-09t00:00:00+9:00_017_020_win_dbahdaspooper,manual_game_2022-03-09T00:00:00+9:00_017_020_WIN,dbahdaspooper,2022-03-09T00:00:00+9:00,JUNGLE,5,1,10,9105,13993,1,98,7298,17.33333333,Fiddlesticks,7.45,WIN,5,TRUE
2022-03-09t00:00:00+9:00_017_020_win_snakebae,manual_game_2022-03-09T00:00:00+9:00_017_020_WIN,snakebae,2022-03-09T00:00:00+9:00,MID,2,4,1,3129,9741,6,99,6091,17.33333333,Irelia,8.02,WIN,5,TRUE
2022-03-09t00:00:00+9:00_017_020_win_jewflayer,manual_game_2022-03-09T00:00:00+9:00_017_020_WIN,jewflayer,2022-03-09T00:00:00+9:00,BOT,3,0,3,4296,1877,3,118,6107,17.33333333,Ezreal,4.59,WIN,5,TRUE
2022-03-09t00:00:00+9:00_017_020_win_gandalftheblack2,manual_game_2022-03-09T00:00:00+9:00_017_020_WIN,gandalftheblack2,2022-03-09T00:00:00+9:00,SUPPORT,1,3,6,3774,4641,10,5,4018,17.33333333,Shaco,4.58,WIN,5,TRUE
2022-03-10t00:00:00+9:00_041_042_lose_raythar,manual_game_2022-03-10T00:00:00+9:00_041_042_LOSE,Raythar,2022-03-10T00:00:00+9:00,TOP,12,9,6,36752,47884,10,243,17607,40.7,Riven,6.24,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_041_042_lose_braveclue,manual_game_2022-03-10T00:00:00+9:00_041_042_LOSE,braveclue,2022-03-10T00:00:00+9:00,JUNGLE,8,9,14,35303,61517,15,156,14780,40.7,Zac,7.41,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_041_042_lose_gandalftheblack2,manual_game_2022-03-10T00:00:00+9:00_041_042_LOSE,gandalftheblack2,2022-03-10T00:00:00+9:00,MID,16,12,5,38678,40026,12,181,17208,40.7,Viegar,5.45,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_041_042_lose_dbahdaspooper,manual_game_2022-03-10T00:00:00+9:00_041_042_LOSE,dbahdaspooper,2022-03-10T00:00:00+9:00,BOT,6,11,12,24983,34787,13,174,14893,40.7,Bard,5.01,LOSE,5,TRUE
2022-03-10t00:00:00+9:00_041_042_lose_jewflayer,manual_game_2022-03-10T00:00:00+9:00_041_042_LOSE,jewflayer,2022-03-10T00:00:00+9:00,SUPPORT,1,8,21,11166,21234,20,9,10050,40.7,Soraka,4.87,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_030_015_lose_raythar,manual_game_2022-03-11T00:00:00+9:00_030_015_LOSE,Raythar,2022-03-11T00:00:00+9:00,TOP,5,7,1,19987,27259,7,172,10424,30.25,Riven,6.43,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_030_015_lose_gandalftheblack2,manual_game_2022-03-11T00:00:00+9:00_030_015_LOSE,gandalftheblack2,2022-03-11T00:00:00+9:00,JUNGLE,4,7,3,15247,28556,8,142,10551,30.25,Shaco,5.88,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_030_015_lose_braveclue,manual_game_2022-03-11T00:00:00+9:00_030_015_LOSE,braveclue,2022-03-11T00:00:00+9:00,MID,3,10,4,15766,21448,10,177,10385,30.25,Yasuo,5.99,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_030_015_lose_dbahdaspooper,manual_game_2022-03-11T00:00:00+9:00_030_015_LOSE,dbahdaspooper,2022-03-11T00:00:00+9:00,BOT,3,8,1,11167,19978,6,187,10504,30.25,Tristana,4.13,LOSE,5,TRUE
2022-03-11t00:00:00+9:00_030_015_lose_jewflayer,manual_game_2022-03-11T00:00:00+9:00_030_015_LOSE,jewflayer,2022-03-11T00:00:00+9:00,SUPPORT,0,4,6,1650,14285,15,31,6447,30.25,Traic,4.48,LOSE,5,TRUE
